0.0009,16.949229995887215,72.940546668346144,16.949229995887215,72.940546668346144
0.0007999999999999999,17.20818291215403,71.712432296258982,17.20818291215403,71.712432296258982
0.0006999999999999999,17.055857667291196,74.814208338581693,17.055857667291196,74.814208338581693
0.0005999999999999998,17.46713582842084,75.412520468572879,17.46713582842084,75.412520468572879
0.0004999999999999998,16.964462520373498,69.051517823403458,16.964462520373498,69.051517823403458
0.0003999999999999998,17.269113010099161,71.413276231263382,17.269113010099161,71.413276231263382
0.0002999999999999998,17.040625142804913,71.90137296888777,17.040625142804913,71.90137296888777
0.00019999999999999982,16.933997471400932,72.090313641516573,16.933997471400932,72.090313641516573
9.999999999999982e-05,16.949229995887215,68.988537599193862,16.949229995887215,68.988537599193862
-1.8973538018496328e-19,17.192950387667747,69.980476130495035,17.192950387667747,69.980476130495035
0.009000000000000001,79.950951271154167,87.803879581811316,79.950951271154167,87.803879581811316
0.008,73.492360888970126,82.702481420833863,73.492360888970126,82.702481420833863
0.007,68.69411567579094,71.208590502582197,68.69411567579094,71.208590502582197
0.006,49.272646955779976,68.232774908678678,49.272646955779976,68.232774908678678
0.005,31.800941370013248,72.499685098878956,31.800941370013248,72.499685098878956
0.004,19.797712074822158,69.13024310366545,19.797712074822158,69.13024310366545
0.003,19.645386829959325,73.019271948608136,19.645386829959325,73.019271948608136
0.002,19.447364011637646,69.602594785237443,19.447364011637646,69.602594785237443
0.001,19.340736340233665,66.579544023176723,19.340736340233665,66.579544023176723
0.0,19.41689896266508,70.783473989167405,19.41689896266508,70.783473989167405
